CONCESSIONARIA,SUBGRUPO,MODALIDADE,CLASSE,SUBCLASSE,DETALHE,POSTO,UNIDADE,ACESSANTE,Total TE,Total TUSD,TUSD_FioB
CERAL ARAPOTI,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,9.48,0.0
CERAL ARAPOTI,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,kW,Não se aplica,0.0,31.76,10.9800832723607
CERAL ARAPOTI,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,233.16,95.85,0.0
CERAL ARAPOTI,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,kW,Não se aplica,0.0,59.46,30.9493883356621
CERAL ARAPOTI,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,233.16,95.85,0.0
CERAL ARAPOTI,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,kW,Não se aplica,0.0,31.76,10.9800832723607
CERAL ARAPOTI,A4,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,6.05,6.03540268246095
CERAL ARAPOTI,A4,Verde,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,1439.46,744.332623489523
CERAL ARAPOTI,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,kW,Não se aplica,0.0,31.76,10.9800832723607
CERAL ARAPOTI,A4,Verde,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,9.48,0.0
CERAL ARAPOTI,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,233.16,1525.84,744.332623489523
CERAL ARAPOTI,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,31.76,10.9800832723607
CERAL ARAPOTI,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,233.16,95.85,0.0
CERAL ARAPOTI,B,Geração,Não se aplica,Não se aplica,TIPO 01,Não se aplica,kW,Não se aplica,0.0,2.56,2.53579692988074
CERAL ARAPOTI,B,Geração,Não se aplica,Não se aplica,TIPO 02,Não se aplica,kW,Não se aplica,0.0,11.51,11.4802458301794
CERAL ARAPOTI,B1,Branca,Residencial,Residencial,Não se aplica,Ponta,MWh,Não se aplica,233.16,968.92,525.902713959759
CERAL ARAPOTI,B1,Branca,Residencial,Residencial,Não se aplica,Intermediário,MWh,Não se aplica,233.16,631.17,315.541543256291
CERAL ARAPOTI,B1,Branca,Residencial,Residencial,Não se aplica,Fora ponta,MWh,Não se aplica,233.16,293.42,105.180627911516
CERAL ARAPOTI,B1,Convencional,Residencial,Baixa Renda,Não se aplica,Não se aplica,MWh,Não se aplica,233.16,315.48,181.345698860937
CERAL ARAPOTI,B1,Convencional,Residencial,Residencial,Não se aplica,Não se aplica,MWh,Não se aplica,233.16,415.71,181.345698860937
CERAL ARAPOTI,B1,Convencional pré-pagamento,Residencial,Baixa Renda,Não se aplica,Não se aplica,MWh,Não se aplica,233.16,315.48,181.345698860937
CERAL ARAPOTI,B1,Convencional pré-pagamento,Residencial,Residencial,Não se aplica,Não se aplica,MWh,Não se aplica,233.16,415.71,181.345698860937
CERAL ARAPOTI,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Ponta,MWh,Não se aplica,219.17,910.79,494.348551122174
CERAL ARAPOTI,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Intermediário,MWh,Não se aplica,219.17,593.3,296.609050660914
CERAL ARAPOTI,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Fora ponta,MWh,Não se aplica,219.17,275.82,98.8697902368248
CERAL ARAPOTI,B2,Branca,Rural,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,219.17,910.79,494.348551122174
CERAL ARAPOTI,B2,Branca,Rural,Não se aplica,Não se aplica,Intermediário,MWh,Não se aplica,219.17,593.3,296.609050660914
CERAL ARAPOTI,B2,Branca,Rural,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,219.17,275.82,98.8697902368248
CERAL ARAPOTI,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Ponta,MWh,Não se aplica,214.51,891.41,483.830496842978
CERAL ARAPOTI,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Intermediário,MWh,Não se aplica,214.51,580.68,290.298219795788
CERAL ARAPOTI,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Fora ponta,MWh,Não se aplica,214.51,269.95,96.7661776785945
CERAL ARAPOTI,B2,Convencional,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,MWh,Não se aplica,219.17,390.77,170.464956929281
CERAL ARAPOTI,B2,Convencional,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,219.17,390.77,170.464956929281
CERAL ARAPOTI,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,214.51,382.45,166.838042952062
CERAL ARAPOTI,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,MWh,Não se aplica,219.17,390.77,170.464956929281
CERAL ARAPOTI,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,219.17,390.77,170.464956929281
CERAL ARAPOTI,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,214.51,382.45,166.838042952062
CERAL ARAPOTI,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,233.16,1056.27,580.30654278543
CERAL ARAPOTI,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Intermediário,MWh,Não se aplica,233.16,683.58,348.183789479956
CERAL ARAPOTI,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,233.16,310.89,116.061121294045
CERAL ARAPOTI,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,233.16,415.71,181.345698860937
CERAL ARAPOTI,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,233.16,415.71,181.345698860937
CERAL ARAPOTI,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,Não se aplica,MWh,Não se aplica,128.24,228.64,99.7401343735156
CERAL ARAPOTI,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,Não se aplica,MWh,Não se aplica,139.9,249.43,108.807419316562
CERAL ARARUAMA,A4,Azul,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,28.74,0.0
CERAL ARARUAMA,A4,Azul,Não se aplica,Não se aplica,APE,Ponta,kW,Não se aplica,0.0,204.33,133.497939646028
CERAL ARARUAMA,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,28.74,0.0
CERAL ARARUAMA,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,kW,Não se aplica,0.0,81.04,42.5863585014853
CERAL ARARUAMA,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,330.73,133.18,0.0
CERAL ARARUAMA,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,kW,Não se aplica,0.0,204.33,133.497939646028
CERAL ARARUAMA,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,330.73,133.18,0.0
CERAL ARARUAMA,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,kW,Não se aplica,0.0,81.04,42.5863585014853
CERAL ARARUAMA,A4,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,330.73,0.0,0.0
CERAL ARARUAMA,A4,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,18.46,18.4340534966678
CERAL ARARUAMA,A4,Verde,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,4943.02,3210.63277255035
CERAL ARARUAMA,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,kW,Não se aplica,0.0,81.04,42.5863585014853
CERAL ARARUAMA,A4,Verde,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,28.74,0.0
CERAL ARARUAMA,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,330.73,5047.46,3210.63277255035
CERAL ARARUAMA,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,81.04,42.5863585014853
CERAL ARARUAMA,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,330.73,133.18,0.0
CERAL ARARUAMA,B,Geração,Não se aplica,Não se aplica,TIPO 01,Não se aplica,kW,Não se aplica,0.0,7.28,7.27253178156173
CERAL ARARUAMA,B,Geração,Não se aplica,Não se aplica,TIPO 02,Não se aplica,kW,Não se aplica,0.0,23.45,23.439414885057
CERAL ARARUAMA,B1,Branca,Residencial,Residencial,Não se aplica,Ponta,MWh,Não se aplica,330.73,2360.33,1476.00862222233
CERAL ARARUAMA,B1,Branca,Residencial,Residencial,Não se aplica,Intermediário,MWh,Não se aplica,330.73,1484.72,885.605348760065
CERAL ARARUAMA,B1,Branca,Residencial,Residencial,Não se aplica,Fora ponta,MWh,Não se aplica,330.73,609.11,295.201636731132
CERAL ARARUAMA,B1,Convencional,Residencial,Baixa Renda,Não se aplica,Não se aplica,MWh,Não se aplica,330.73,860.64,546.670063122469
CERAL ARARUAMA,B1,Convencional,Residencial,Residencial,Não se aplica,Não se aplica,MWh,Não se aplica,330.73,982.06,546.670063122469
CERAL ARARUAMA,B1,Convencional pré-pagamento,Residencial,Baixa Renda,Não se aplica,Não se aplica,MWh,Não se aplica,330.73,860.64,546.670063122469
CERAL ARARUAMA,B1,Convencional pré-pagamento,Residencial,Residencial,Não se aplica,Não se aplica,MWh,Não se aplica,330.73,982.06,546.670063122469
CERAL ARARUAMA,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Ponta,MWh,Não se aplica,310.89,2142.5,1336.06122201864
CERAL ARARUAMA,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Intermediário,MWh,Não se aplica,310.89,1349.91,801.636856886987
CERAL ARARUAMA,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Fora ponta,MWh,Não se aplica,310.89,557.32,267.212285628996
CERAL ARARUAMA,B2,Branca,Rural,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,310.89,2142.5,1336.06122201864
CERAL ARARUAMA,B2,Branca,Rural,Não se aplica,Não se aplica,Intermediário,MWh,Não se aplica,310.89,1349.91,801.636856886987
CERAL ARARUAMA,B2,Branca,Rural,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,310.89,557.32,267.212285628996
CERAL ARARUAMA,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Ponta,MWh,Não se aplica,304.27,2096.92,1307.63438750761
CERAL ARARUAMA,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Intermediário,MWh,Não se aplica,304.27,1321.19,784.580753548966
CERAL ARARUAMA,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Fora ponta,MWh,Não se aplica,304.27,545.47,261.526917849655
CERAL ARARUAMA,B2,Convencional,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,MWh,Não se aplica,310.89,923.13,513.869859335121
CERAL ARARUAMA,B2,Convencional,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,310.89,923.13,513.869859335121
CERAL ARARUAMA,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,304.27,903.49,502.936458072671
CERAL ARARUAMA,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,MWh,Não se aplica,310.89,923.13,513.869859335121
CERAL ARARUAMA,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,310.89,923.13,513.869859335121
CERAL ARARUAMA,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,304.27,903.49,502.936458072671
CERAL ARARUAMA,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,330.73,2644.09,1667.34297985269
CERAL ARARUAMA,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Intermediário,MWh,Não se aplica,330.73,1654.98,1000.40587562495
CERAL ARARUAMA,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,330.73,665.87,333.468552113872
CERAL ARARUAMA,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,330.73,982.06,546.670063122469
CERAL ARARUAMA,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,330.73,982.06,546.670063122469
CERAL ARARUAMA,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,Não se aplica,MWh,Não se aplica,181.9,540.13,300.668534717358
CERAL ARARUAMA,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,Não se aplica,MWh,Não se aplica,198.44,589.23,328.002037873481
CERBRANORTE,A4,Azul,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,9.87,0.0
CERBRANORTE,A4,Azul,Não se aplica,Não se aplica,APE,Ponta,kW,Não se aplica,0.0,66.22,43.9730128731094
CERBRANORTE,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,9.87,0.0
CERBRANORTE,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,kW,Não se aplica,0.0,21.28,12.2875483148239
CERBRANORTE,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,203.38,102.89,0.0
CERBRANORTE,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,kW,Não se aplica,0.0,66.22,43.9730128731094
CERBRANORTE,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,203.38,102.89,0.0
CERBRANORTE,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,kW,Não se aplica,0.0,21.28,12.2875483148239
CERBRANORTE,A4,Distribuição,Não se aplica,Não se aplica,Não se aplica,Ponta,kW,Ceral Anitápolis,0.0,50.4,28.1587395043327
CERBRANORTE,A4,Distribuição,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Ceral Anitápolis,0.0,8.93,0.0
CERBRANORTE,A4,Distribuição,Não se aplica,Não se aplica,Não se aplica,Fora ponta,kW,Ceral Anitápolis,0.0,16.86,7.8683033910946
CERBRANORTE,A4,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,3.55,3.54376003292365
CERBRANORTE,A4,Verde,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,1602.61,1057.55272768378
CERBRANORTE,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,kW,Não se aplica,0.0,21.28,12.2875483148239
CERBRANORTE,A4,Verde,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,9.87,0.0
CERBRANORTE,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,203.38,1695.62,1057.55272768378
CERBRANORTE,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,21.28,12.2875483148239
CERBRANORTE,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,203.38,102.89,0.0
CERBRANORTE,B,Geração,Não se aplica,Não se aplica,TIPO 01,Não se aplica,kW,Não se aplica,0.0,5.75,5.73400621539018
CERBRANORTE,B,Geração,Não se aplica,Não se aplica,TIPO 02,Não se aplica,kW,Não se aplica,0.0,11.68,11.6659734186313
CERBRANORTE,B1,Branca,Residencial,Residencial,Não se aplica,Ponta,MWh,Não se aplica,203.38,822.25,494.119425736152
CERBRANORTE,B1,Branca,Residencial,Residencial,Não se aplica,Intermediário,MWh,Não se aplica,203.38,546.23,296.471849204485
CERBRANORTE,B1,Branca,Residencial,Residencial,Não se aplica,Fora ponta,MWh,Não se aplica,203.38,270.24,98.8237882658335
CERBRANORTE,B1,Convencional,Residencial,Baixa Renda,Não se aplica,Não se aplica,MWh,Não se aplica,203.38,279.81,183.007263490925
CERBRANORTE,B1,Convencional,Residencial,Residencial,Não se aplica,Não se aplica,MWh,Não se aplica,203.38,387.74,183.007263490925
CERBRANORTE,B1,Convencional pré-pagamento,Residencial,Baixa Renda,Não se aplica,Não se aplica,MWh,Não se aplica,203.38,279.81,183.007263490925
CERBRANORTE,B1,Convencional pré-pagamento,Residencial,Residencial,Não se aplica,Não se aplica,MWh,Não se aplica,203.38,387.74,183.007263490925
CERBRANORTE,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Ponta,MWh,Não se aplica,191.18,867.03,507.479061975385
CERBRANORTE,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Intermediário,MWh,Não se aplica,191.18,569.9,304.487346116718
CERBRANORTE,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Fora ponta,MWh,Não se aplica,191.18,272.8,101.495782038906
CERBRANORTE,B2,Branca,Rural,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,191.18,867.03,507.479061975385
CERBRANORTE,B2,Branca,Rural,Não se aplica,Não se aplica,Intermediário,MWh,Não se aplica,191.18,569.9,304.487346116718
CERBRANORTE,B2,Branca,Rural,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,191.18,272.8,101.495782038906
CERBRANORTE,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Ponta,MWh,Não se aplica,187.11,848.59,496.681635124845
CERBRANORTE,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Intermediário,MWh,Não se aplica,187.11,557.77,298.008891944022
CERBRANORTE,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Fora ponta,MWh,Não se aplica,187.11,266.99,99.336297314674
CERBRANORTE,B2,Convencional,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,MWh,Não se aplica,191.18,364.47,172.026827681469
CERBRANORTE,B2,Convencional,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,191.18,364.47,172.026827681469
CERBRANORTE,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,187.11,356.72,168.366682411651
CERBRANORTE,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,MWh,Não se aplica,191.18,364.47,172.026827681469
CERBRANORTE,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,191.18,364.47,172.026827681469
CERBRANORTE,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,187.11,356.72,168.366682411651
CERBRANORTE,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,203.38,1013.88,631.374853170722
CERBRANORTE,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Intermediário,MWh,Não se aplica,203.38,661.18,378.824911902433
CERBRANORTE,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,203.38,308.51,126.275132103139
CERBRANORTE,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,203.38,387.74,183.007263490925
CERBRANORTE,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,203.38,387.74,183.007263490925
CERBRANORTE,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,Não se aplica,MWh,Não se aplica,111.86,213.26,100.653994920009
CERBRANORTE,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,Não se aplica,MWh,Não se aplica,122.03,232.64,109.804358094555
CERCI,A4,Azul,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,23.78,0.0
CERCI,A4,Azul,Não se aplica,Não se aplica,APE,Ponta,kW,Não se aplica,0.0,197.65,130.994716212567
CERCI,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,23.78,0.0
CERCI,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,kW,Não se aplica,0.0,77.97,41.7878205552865
CERCI,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,260.8,136.86,0.0
CERCI,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,kW,Não se aplica,0.0,197.65,130.994716212567
CERCI,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,260.8,136.86,0.0
CERCI,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,kW,Não se aplica,0.0,77.97,41.7878205552865
CERCI,A4,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,260.8,0.0,0.0
CERCI,A4,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,18.12,18.0883960669809
CERCI,A4,Verde,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,4777.19,3150.43011164189
CERCI,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,kW,Não se aplica,0.0,77.97,41.7878205552865
CERCI,A4,Verde,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,23.78,0.0
CERCI,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,260.8,4890.26,3150.43011164189
CERCI,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,77.97,41.7878205552865
CERCI,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,260.8,136.86,0.0
CERCI,B,Geração,Não se aplica,Não se aplica,TIPO 01,Não se aplica,kW,Não se aplica,0.0,7.15,7.13616434379851
